NPD_ID;Noise Metric;Op Mode;Power Setting;L_200ft;L_400ft;L_630ft;L_1000ft;L_2000ft;L_4000ft;L_6300ft;L_10000ft;L_16000ft;L_25000ft
PT6A67;LAmax;D;1000;90.2;83.7;79.2;74.5;67;58.8;52.9;46.7;39.9;33.2
PT6A67;LAmax;D;1100;90.2;83.7;79.2;74.5;67;58.8;52.9;46.7;39.9;33.2
PT6A67;LAmax;D;1600;87.9;81.5;77.2;72.7;65.7;58.1;52.7;46.9;40.5;34
PT6A67;LAmax;D;1700;87.9;81.5;77.2;72.7;65.7;58.1;52.7;46.9;40.5;34
PT6A67;PNLTM;A;400;101.3;94.6;90;85.1;77;67.9;61.1;53.3;43.4;30.8
PT6A67;PNLTM;A;600;103.3;96.6;92.1;87.2;79.3;70.3;63.5;55.6;46.1;33.8
PT6A67;PNLTM;D;1000;105.2;98.6;94.1;89.2;81;71.8;65.3;58.1;49.7;40
PT6A67;PNLTM;D;1100;105.2;98.6;94.1;89.2;81;71.8;65.3;58.1;49.7;40
PT6A67;PNLTM;D;1600;104.3;97.8;93.4;88.6;81;72.2;65.9;58.9;50.9;41.9
PT6A67;PNLTM;D;1700;104.3;97.8;93.4;88.6;81;72.2;65.9;58.9;50.9;41.9
PT6A67;SEL;A;400;90.6;86.4;83.9;81;76.3;70.7;66.2;60.9;54.6;48.2
PT6A67;SEL;A;600;90.8;86.6;83.9;80.9;76.3;71;66.8;61.8;55.7;48.8
PT6A67;SEL;D;1000;92.8;88.9;86.3;83.3;78.4;72.7;68.5;63.9;58.8;53.6
PT6A67;SEL;D;1100;92.8;88.9;86.3;83.3;78.4;72.7;68.5;63.9;58.8;53.6
PT6A67;SEL;D;1600;89.4;85.7;83.2;80.5;76;70.9;67.2;63.1;58.5;53.7
PT6A67;SEL;D;1700;89.4;85.7;83.2;80.5;76;70.9;67.2;63.1;58.5;53.7
PW119C;EPNL;A;108;100.4;95.4;91.6;87;78.5;69.5;63.9;57.6;51;44.7
PW119C;EPNL;A;465;99.6;94.5;90.7;86;77.6;67.4;61.9;55.7;49.1;42.9
PW119C;EPNL;D;3412;95.4;91;87.8;84.2;77.9;71.1;66.1;60.9;55.6;50.5
PW119C;EPNL;D;4300;97.9;93.6;90.6;87.3;82;75.7;71.3;66.5;61.6;56.9
PW119C;EPNL;D;4301;97.9;93.6;90.6;87.3;82;75.7;71.3;66.5;61.6;56.9
PW119C;LAmax;A;108;91;84;79;73.6;64.7;55.1;48.4;41.1;33.2;25.4
PW119C;LAmax;A;465;91.8;84.6;79.4;73.7;64.1;53.6;46.5;39;31.1;22.9
PW119C;LAmax;D;3412;87.2;80.6;76.2;71.5;64.3;56.5;51;44.9;38.3;31.6
PW119C;LAmax;D;4300;88.8;82.4;78.2;73.8;67;59.9;55;49.7;43.9;37.8
PW119C;LAmax;D;4301;88.8;82.4;78.2;73.8;67;59.9;55;49.7;43.9;37.8
PW119C;PNLTM;A;108;107.4;100.1;94.8;88.7;77.9;66.8;59.6;51.9;43.7;35.9
PW119C;PNLTM;A;465;106.3;99;93.7;87.5;76.8;64.4;57.5;49.7;41.6;33.9
PW119C;PNLTM;D;3412;104.2;97.5;92.8;87.7;79.2;70;63.6;56.9;50;43.5
PW119C;PNLTM;D;4300;107.7;101.1;96.6;91.8;84.2;75.7;69.8;63.5;57.1;51
PW119C;PNLTM;D;4301;107.7;101.1;96.6;91.8;84.2;75.7;69.8;63.5;57.1;51
PW119C;SEL;A;108;95;90.3;86.8;82.8;76.2;68.8;63.6;57.8;51.4;45.1
PW119C;SEL;A;465;95.3;90.4;86.7;82.5;75.1;66.9;61.3;55.3;48.8;42.2
PW119C;SEL;D;3412;90;85.7;82.7;79.6;74.6;69.1;65;60.5;55.4;50.1
PW119C;SEL;D;4300;90.2;86;83.2;80.3;75.8;71;67.6;63.8;59.5;54.8
PW119C;SEL;D;4301;90.2;86;83.2;80.3;75.8;71;67.6;63.8;59.5;54.8
PW120;EPNL;A;35;93.8;89.7;86.7;83.4;76.8;68.2;62.5;57.3;51.5;46.3
PW120;EPNL;A;40;97.5;93.4;90.4;86.9;81.2;74.7;70;64.5;58.5;52.3
PW120;EPNL;D;90;90.9;87.4;84.9;81.9;77;71.4;67.2;62.2;56.6;50.7
PW120;EPNL;D;100;94.5;91.1;88.9;85.9;81.3;76.4;72.6;68.4;63.8;59.1
PW120;EPNL;D;150;99.5;96.1;93.9;90.9;86.3;81.4;77.6;73.4;68.8;64.1
PW120;LAmax;A;35;87.1;80.3;75.5;70.5;62.4;54;48.9;43.8;39.1;34.8
PW120;LAmax;A;40;90;83.7;79.2;74.3;66.7;59;54;48.8;43.4;38.1
PW120;LAmax;D;90;82.8;76.9;72.9;68.7;62.8;56.3;51.8;47.3;42.3;37.6
PW120;LAmax;D;100;85.2;79.4;75.8;71.9;65.9;59.7;55.3;51;46.2;41.6
PW120;LAmax;D;150;90.2;84.4;80.8;76.9;70.9;64.7;60.3;56;51.2;46.6
PW120;PNLTM;A;35;101.4;94.5;89.7;84.5;75.1;63.7;56.2;49.1;41.4;34.4
PW120;PNLTM;A;40;105.1;98.2;93.4;88;79.5;70.2;63.7;56.3;48.4;40.4
PW120;PNLTM;D;90;98.5;92.2;87.9;83;75.3;66.9;60.9;54;46.5;38.8
PW120;PNLTM;D;100;102.1;95.9;91.9;87;79.6;71.9;66.3;60.2;53.7;47.2
PW120;PNLTM;D;150;107.1;100.9;96.9;92;84.6;76.9;71.3;65.2;58.7;52.2
PW120;SEL;A;35;88.9;84.4;81.1;77.7;71.9;65.8;62.3;58.7;55.6;52.8
PW120;SEL;A;40;91.8;87.8;84.8;81.5;76.2;70.8;67.4;63.7;59.9;56.1
PW120;SEL;D;90;84.6;81;78.5;75.9;72.3;68.1;65.2;62.2;58.8;55.6
PW120;SEL;D;100;87;83.5;81.4;79.1;75.4;71.5;68.7;65.9;62.7;59.6
PW120;SEL;D;150;92;88.5;86.4;84.1;80.4;76.5;73.7;70.9;67.7;64.6
PW2037;EPNL;A;5000;99.3;94.4;90.9;86.6;79.2;71.6;65.9;59.2;51.8;44
PW2037;EPNL;A;12000;104.4;100;96.5;91.8;83.6;74.2;68.3;61.9;55.6;49.5
PW2037;EPNL;D;13000;102.9;98.5;95.6;91.6;84.8;76.4;70.1;63.7;56.6;49.5
PW2037;EPNL;D;24000;109.4;104.8;101.8;97.8;90.8;82.1;76.2;70.6;64.7;59.4
PW2037;EPNL;D;30000;110.8;106.1;103;99.6;93.2;84.8;79.2;73.5;67.7;62.2
PW2037;EPNL;D;36000;111.5;106.6;103.6;101.2;95.9;88;83;76.7;70.4;64
PW2037;LAmax;A;5000;93.3;86.7;82.1;77.1;69.2;60.2;53.4;46.2;38.2;30.2
PW2037;LAmax;A;12000;97.8;90.9;86.1;80.9;72.6;63.4;56.5;49;40.7;32.4
PW2037;LAmax;D;13000;95.6;89.2;84.6;79.6;71.4;62.1;55.2;47.6;39.3;30.8
PW2037;LAmax;D;24000;99.7;93.1;88.4;83.2;75.2;66.1;59.8;53.3;46.2;39
PW2037;LAmax;D;30000;101.5;95.5;91.1;86.4;78.8;70.1;63.7;57;49.5;41.9
PW2037;LAmax;D;36000;103.7;98.4;94.6;90.5;83.8;75.5;68.9;61.6;53.2;44.6
PW2037;PNLTM;A;5000;106.9;99.2;93.9;87.7;77.5;67.1;59.6;51;41.7;32.1
PW2037;PNLTM;A;12000;112;104.8;99.5;92.9;81.9;69.7;62;53.7;45.5;37.6
PW2037;PNLTM;D;13000;110.5;103.3;98.6;92.7;83.1;71.9;63.8;55.5;46.5;37.6
PW2037;PNLTM;D;24000;117;109.6;104.8;98.9;89.1;77.6;69.9;62.4;54.6;47.5
PW2037;PNLTM;D;30000;118.4;110.9;106;100.7;91.5;80.3;72.9;65.3;57.6;50.3
PW2037;PNLTM;D;36000;119.1;111.4;106.6;102.3;94.2;83.5;76.7;68.5;60.3;52.1
PW2037;SEL;A;5000;95.1;90.8;87.7;84.3;78.7;72;66.8;61.1;54.7;48.2
PW2037;SEL;A;12000;99.6;95;91.7;88.1;82.1;75.2;69.9;63.9;57.2;50.4
PW2037;SEL;D;13000;97.4;93.3;90.2;86.8;80.9;73.9;68.6;62.5;55.8;48.8
PW2037;SEL;D;24000;101.5;97.2;94;90.4;84.7;77.9;73.2;68.2;62.7;57
PW2037;SEL;D;30000;103.3;99.6;96.7;93.6;88.3;81.9;77.1;71.9;66;59.9
PW2037;SEL;D;36000;105.5;102.5;100.2;97.7;93.3;87.3;82.3;76.5;69.7;62.6
PW306C;EPNL;A;500;92.3;87.6;83.7;79.2;71.2;61.9;55.1;47.5;39.2;30.7
PW306C;EPNL;A;1000;93;88.2;84.3;79.8;71.9;62.5;55.7;48.1;39.8;31.3
PW306C;EPNL;D;1500;91.7;86.9;83.2;78.9;71.5;63;56.8;50;42.6;35.1
PW306C;EPNL;D;3500;99.6;95.2;91.7;87.7;80.6;72.3;66.3;59.7;52.4;44.9
PW306C;EPNL;D;5500;104.7;100.5;97.2;93.4;86.8;79.3;73.8;67.8;61.2;54.5
PW306C;LAmax;A;500;84.2;77.2;72.2;66.8;58.1;48.7;42.1;35.1;27.7;20.3
PW306C;LAmax;A;1000;85.4;78.1;73;67.6;58.8;49.4;42.8;35.9;28.5;21.3
PW306C;LAmax;D;1500;86.2;79.5;74.7;69.4;60.7;51.2;44.5;37.2;29.5;21.8
PW306C;LAmax;D;3500;95.2;88.8;84.1;78.9;70.3;60.8;54.1;46.9;39.1;31.3
PW306C;LAmax;D;5500;101.4;95.1;90.4;85.2;76.5;66.8;60;52.6;44.6;36.5
PW306C;PNLTM;A;500;103.9;96.2;90.4;83.8;72.6;59.8;50.7;40.7;29.8;18.9
PW306C;PNLTM;A;1000;105.3;97.2;91.2;84.5;73.3;60.8;51.8;42.1;31.6;21.1
PW306C;PNLTM;D;1500;105.5;97.5;91.6;85;74.1;61.9;53.3;43.9;33.8;23.7
PW306C;PNLTM;D;3500;110.5;103.3;97.9;91.9;81.9;70.7;62.7;54.1;44.7;35.3
PW306C;PNLTM;D;5500;114.9;107.6;102.3;96.4;86.8;76.1;68.6;60.5;51.9;43.2
PW306C;SEL;A;500;85.4;81.5;78.6;75.2;69.3;62.7;57.8;52.6;46.8;41
PW306C;SEL;A;1000;86.5;82.4;79.3;75.8;69.9;63.3;58.5;53.4;47.8;42.1
PW306C;SEL;D;1500;85.8;82.3;79.5;76.2;70.6;64;59.1;53.8;47.9;41.9
PW306C;SEL;D;3500;94.9;91.3;88.4;85.2;79.5;72.9;68.1;62.9;57.1;51.2
PW306C;SEL;D;5500;101.3;97.9;95.1;91.9;86.3;79.8;75;69.7;64;58.1
PW4056;EPNL;A;7000;105.6;100.2;96.5;92.4;86.1;80.2;75.1;69.1;62.8;56.7
PW4056;EPNL;A;10000;106.8;101.4;97.5;93.1;86.5;80.2;74.9;68.9;62.6;56.7
PW4056;EPNL;A;13000;107.4;102.1;98.1;93.3;86.1;80.2;75.5;69.9;64;58.7
PW4056;EPNL;A;16000;108.8;103.6;99.6;94.8;87.4;81.4;76.8;71.5;66;60.9
PW4056;EPNL;D;20000;110.2;105.5;101.9;97.3;89.7;84.1;79.4;74.1;68.7;63.5
PW4056;EPNL;D;26000;110.8;106.4;103;98.9;91.9;85.2;80.6;75;69.4;64.1
PW4056;EPNL;D;32000;111.7;107.5;104.3;100.4;94.1;87.5;82.9;77.2;71.6;66.2
PW4056;EPNL;D;38000;112.9;108.8;105.6;101.9;96.3;90.1;85.6;80;74.4;69.2
PW4056;EPNL;D;44000;114.3;110.2;107.1;103.6;98.4;92.9;88.7;83.4;78;73.1
PW4056;EPNL;D;50000;116.6;112.5;109.5;106.1;100.6;95.2;91.7;87;82.2;77.7
PW4056;LAmax;A;7000;99.8;92.4;87.3;82;74.1;65.7;59.6;52.8;45.8;39.1
PW4056;LAmax;A;10000;99.9;92.4;87.3;82;74.2;65.8;59.7;52.8;45.8;39
PW4056;LAmax;A;13000;100.5;92.9;87.7;82.4;74.5;66.1;60;53.1;46.1;39.4
PW4056;LAmax;A;16000;101.4;93.6;88.2;82.9;74.9;66.5;60.4;53.6;46.6;40
PW4056;LAmax;D;20000;101.9;94.4;89.3;83.9;75.7;67.7;61.9;55.5;49.1;42.9
PW4056;LAmax;D;26000;103.4;96.2;91.2;86.1;78;69.7;64;57.6;51.1;44.9
PW4056;LAmax;D;32000;105.1;98;93.2;88.1;80.2;71.8;66;59.7;53.2;47
PW4056;LAmax;D;38000;107;100.1;95.3;90.4;82.5;74.1;68.3;61.9;55.4;49.2
PW4056;LAmax;D;44000;109.5;102.7;98;93.1;85.3;76.9;71.2;64.8;58.3;52.2
PW4056;LAmax;D;50000;113.3;106.5;101.7;96.9;89.1;81;75.3;68.9;62.5;56.4
PW4056;PNLTM;A;7000;113.6;106;100.6;94.3;85;76.1;69.4;62;54.2;46.9
PW4056;PNLTM;A;10000;113.6;105.9;100.5;94.2;84.7;76;69.4;61.9;54.1;46.8
PW4056;PNLTM;A;13000;114.4;106.6;101;94.7;85.2;76.5;69.9;62.5;54.9;47.8
PW4056;PNLTM;A;16000;115.8;107.8;102;95.7;86;77.2;70.8;63.7;56.3;49.4
PW4056;PNLTM;D;20000;117.3;109.8;104.2;97.8;87.2;79.3;73.2;66.2;59.1;52.4
PW4056;PNLTM;D;26000;118.6;111.3;106;99.8;90.1;81.4;75.3;68.2;61;54.2
PW4056;PNLTM;D;32000;120;112.8;107.6;101.7;92.5;83.5;77.3;70.3;63.1;56.3
PW4056;PNLTM;D;38000;121.5;114.4;109.3;103.6;94.8;85.8;79.7;72.7;65.6;58.9
PW4056;PNLTM;D;44000;123.4;116.4;111.3;105.8;97.4;88.7;82.7;75.9;68.9;62.4
PW4056;PNLTM;D;50000;126.3;119.2;114.3;108.9;100.7;93;87.1;80.5;73.9;67.7
PW4056;SEL;A;7000;102.9;98.2;94.9;91.5;86.1;80.1;75.6;70.5;65.2;60.1
PW4056;SEL;A;10000;103.3;98.6;95.2;91.7;86.3;80.3;75.8;70.6;65.2;60.1
PW4056;SEL;A;13000;103.9;99.1;95.7;92.1;86.6;80.6;76.1;70.9;65.6;60.6
PW4056;SEL;A;16000;104.6;99.8;96.3;92.6;87;80.9;76.5;71.4;66.3;61.4
PW4056;SEL;D;20000;104.5;99.9;96.5;92.7;86.9;81.1;77.1;72.6;68;63.6
PW4056;SEL;D;26000;105;100.7;97.5;94.1;88.7;83;79;74.5;70;65.6
PW4056;SEL;D;32000;106.1;102;99;95.8;90.6;85;81;76.5;72;67.6
PW4056;SEL;D;38000;107.6;103.6;100.8;97.7;92.7;87.2;83.3;78.8;74.3;69.9
PW4056;SEL;D;44000;109.9;106;103.2;100.2;95.4;90;86.2;81.8;77.3;73
PW4056;SEL;D;50000;113.5;109.6;106.9;104;99.2;94.2;90.5;86.1;81.7;77.5
PW4158;EPNL;A;4000;104.9;99.9;96;91.7;84.5;77.3;72;65.6;58;48.4
PW4158;EPNL;A;12000;108;102.8;98.5;93.9;86.2;78.8;73.2;66.9;59.2;49.7
PW4158;EPNL;D;23000;109.6;104.2;99.5;94.9;87.3;78.7;73.2;67;58.7;48.7
PW4158;EPNL;D;32000;112.2;107.3;103.2;99.2;92.2;84.3;79;73.3;65.4;56.9
PW4158;EPNL;D;41000;113.2;108.7;105.4;101.3;94.8;87.8;83;77.1;70;62.2
PW4158;EPNL;D;50000;115.6;111.9;108.3;104.4;98.3;92;87.2;81.8;75.3;67.8
PW4158;LAmax;A;4000;97;90.1;84.8;78.9;70.6;62.1;56;49.2;41.5;33.6
PW4158;LAmax;A;12000;99.5;92.3;86.8;81.1;72.4;63.4;57.2;50.2;42.5;34.5
PW4158;LAmax;D;23000;104.9;95.7;89.4;83;73.2;62.8;56.1;49.2;41.7;34
PW4158;LAmax;D;32000;107.8;99.8;94.4;88.6;79.1;68.1;61.4;54.6;47;39
PW4158;LAmax;D;41000;108.7;101;95.9;90.3;81;71.5;65.1;58.2;50.5;42.4
PW4158;LAmax;D;50000;111.5;103.9;98.9;93.7;85.4;76.6;70.4;63.7;56;47.6
PW4158;PNLTM;A;4000;114;106.5;100.7;93.9;83.2;73;66.6;58.6;49.9;39.3
PW4158;PNLTM;A;12000;115.4;107.9;102;95.5;85.7;76.6;67.5;59.6;50.6;40
PW4158;PNLTM;D;23000;121;111.8;105.1;98.6;88.2;76;67.9;60.5;49.9;39.1
PW4158;PNLTM;D;32000;123.9;115.7;110;104;94;82.3;74.2;67;56.8;47.1
PW4158;PNLTM;D;41000;125.6;118;112.6;106.7;96.6;85.5;78.9;70.3;60.9;51.5
PW4158;PNLTM;D;50000;127.9;120.4;115.1;109.3;99.6;89.9;83.6;76;67.2;57.7
PW4158;SEL;A;4000;99.7;94.9;91.6;88.2;82.7;76.6;72;66.8;60.8;54.3
PW4158;SEL;A;12000;102.5;97.8;94.1;90.2;84.2;77.8;73.1;67.8;61.6;55.1
PW4158;SEL;D;23000;104.1;98.5;94.2;90;83.7;76.8;71.9;66.8;61;54.7
PW4158;SEL;D;32000;106.1;101.4;97.6;94;88.1;81.6;77;72;66.2;60
PW4158;SEL;D;41000;107.3;103.1;99.7;96.4;91;85;80.6;75.7;70.1;63.8
PW4158;SEL;D;50000;110.6;106.5;103.4;100.2;95.1;89.5;85.3;80.4;74.6;68.1
PW4460;EPNL;A;9300;105.6;101.1;97.1;93.1;85.7;75.9;73.1;67.1;61.1;55.1
PW4460;EPNL;A;22400;110.6;105.9;101.7;97.4;89.4;81;75.5;69;62.6;56.9
PW4460;EPNL;D;24960;111.2;104.7;100.4;96.2;89.2;80.5;74.3;68.2;60.2;53.2
PW4460;EPNL;D;37100;112.2;106.9;103.2;99.7;93.2;85.7;80.2;74.2;66.2;59.2
PW4460;EPNL;D;49010;114.2;109.2;106.5;103.2;97.6;91;85.7;80.2;73;66.2
PW4460;EPNL;D;53830;116.2;111.5;108.3;105.2;99.8;93.7;88.4;83.2;76.5;70.2
PW4460;LAmax;A;9300;99.2;92.8;87.4;82.4;74.1;65.9;59.6;53.2;46.6;40.4
PW4460;LAmax;A;22400;102.5;95.6;90.5;84.9;76.3;67.5;61.2;54.8;48.1;41.7
PW4460;LAmax;D;24960;101.9;94.1;89.1;84;76.2;67.6;61.3;54.8;47.2;40
PW4460;LAmax;D;37100;104.4;97.1;92.4;87.5;80.2;71.9;65.8;59.1;51.7;44.7
PW4460;LAmax;D;49010;107.4;100.9;96.4;91.9;84.7;76.9;70.8;64.4;56.7;50.2
PW4460;LAmax;D;53830;109.6;103.2;98.6;94;87.3;79.4;73.8;67.1;59.7;53.2
PW4460;PNLTM;A;9300;113.2;105.9;100.1;94.2;84;71.4;66.8;58.9;51;43.2
PW4460;PNLTM;A;22400;118.2;110.7;104.7;98.5;87.7;76.5;69.2;60.8;52.5;45
PW4460;PNLTM;D;24960;118.8;109.5;103.4;97.3;87.5;76;68;60;50.1;41.3
PW4460;PNLTM;D;37100;119.8;111.7;106.2;100.8;91.5;81.2;73.9;66;56.1;47.3
PW4460;PNLTM;D;49010;121.8;114;109.5;104.3;95.9;86.5;79.4;72;62.9;54.3
PW4460;PNLTM;D;53830;123.8;116.3;111.3;106.3;98.1;89.2;82.1;75;66.4;58.3
PW4460;SEL;A;9300;101;96.9;93;89.6;83.6;77.7;73;68.1;63.1;58.4
PW4460;SEL;A;22400;104.3;99.7;96.1;92.1;85.8;79.3;74.6;69.7;64.6;59.7
PW4460;SEL;D;24960;103.7;98.2;94.7;91.2;85.7;79.4;74.7;69.7;63.7;58
PW4460;SEL;D;37100;106.2;101.2;98;94.7;89.7;83.7;79.2;74;68.2;62.7
PW4460;SEL;D;49010;109.2;105;102;99.1;94.2;88.7;84.2;79.3;73.2;68.2
PW4460;SEL;D;53830;111.4;107.3;104.2;101.2;96.8;91.2;87.2;82;76.2;71.2
PW530A;EPNL;A;500;93.1;88.6;84.8;80.4;72.7;63.5;56.7;49.2;40.9;32.5
PW530A;EPNL;A;800;94.5;89.8;86.1;81.7;74.2;65.5;59.1;52;44.3;36.5
PW530A;EPNL;D;1200;97;91.9;88;83.5;76;67.4;61.2;54.4;47.1;39.6
PW530A;EPNL;D;1600;101;96.1;92.2;87.7;80.1;71.3;64.9;57.8;50.1;42.3
PW530A;EPNL;D;2000;103.6;98.2;94.2;89.6;81.8;73;66.7;59.8;52.3;44.7
PW530A;EPNL;D;2400;106.7;100.9;96.7;92;84.3;75.7;69.6;63.1;56;48.9
PW530A;LAmax;A;500;88.7;81.1;75.8;70.1;60.9;51.1;44.3;37.1;29.4;21.9
PW530A;LAmax;A;800;90.3;82.7;77.5;71.8;62.9;53.3;46.7;39.7;32.3;25
PW530A;LAmax;D;1200;94;87;81.9;76.3;67.2;57.2;50.1;42.6;34.5;26.4
PW530A;LAmax;D;1600;95.8;89.1;84.2;78.9;70;60.3;53.4;45.9;38;30
PW530A;LAmax;D;2000;98.5;91.8;86.8;81.4;72.4;62.5;55.5;47.9;39.8;31.7
PW530A;LAmax;D;2400;100.2;93.6;88.8;83.5;74.7;65;58.1;50.7;42.8;34.8
PW530A;PNLTM;A;500;102.8;95.6;90;83.7;73;60.7;51.9;42.3;31.8;21.1
PW530A;PNLTM;A;800;104.5;96.9;91.2;84.9;74.4;62.6;54.3;45.2;35.4;25.6
PW530A;PNLTM;D;1200;108.8;101.3;95.7;89.3;78.6;66.5;57.8;48.3;38;27.6
PW530A;PNLTM;D;1600;110.8;102.6;96.8;90.4;80.1;68.8;61;52.5;43.6;34.6
PW530A;PNLTM;D;2000;112.2;104.5;98.9;92.7;82.7;71.6;63.8;55.5;46.5;37.6
PW530A;PNLTM;D;2400;114.6;106.5;100.8;94.6;84.6;73.8;66.3;58.3;49.7;41.3
PW530A;SEL;A;500;88.6;84;80.7;77.1;71.1;64.4;59.7;54.6;49.2;43.7
PW530A;SEL;A;800;90.4;85.8;82.5;78.9;73;66.6;62;57.1;51.8;46.6
PW530A;SEL;D;1200;92.2;88;84.8;81.3;75.3;68.5;63.7;58.4;52.6;46.9
PW530A;SEL;D;1600;95.5;91.5;88.4;84.8;78.8;71.9;66.9;61.4;55.5;49.5
PW530A;SEL;D;2000;98.8;94.4;91.2;87.5;81.4;74.6;69.7;64.5;58.7;53
PW530A;SEL;D;2400;100.2;96.4;93.5;90.1;84.2;77.4;72.5;67;61.1;55
PW545A;EPNL;A;550;97.1;91.9;87.9;83.1;74.4;64.2;57.5;50.8;44;37.5
PW545A;EPNL;A;750;98.1;92.8;88.8;84;75.3;65.1;58.3;51.6;44.7;38.2
PW545A;EPNL;D;1750;100.9;95.8;91.8;87.1;78.2;67.2;61.7;55.6;49.1;42.9
PW545A;EPNL;D;2000;102.6;97.5;93.6;88.9;80;68.9;61.9;55.7;49.5;43.5
PW545A;EPNL;D;2500;104.3;99.3;95.4;90.7;81.7;70.8;63.8;57.7;51.6;45.9
PW545A;EPNL;D;3000;105.8;100.9;97.2;92.8;84.4;76.2;69.7;63.9;58.7;53.7
PW545A;EPNL;D;3500;109.4;104.1;100;95;84.8;75.8;69.9;64.6;59.3;54.3
PW545A;LAmax;A;550;91.5;84.2;78.9;73.1;63.6;53.3;46;38.2;29.9;21.6
PW545A;LAmax;A;750;93;85.6;80.3;74.5;65.1;54.7;47.4;39.6;31.3;23
PW545A;LAmax;D;1750;94.4;87.6;82.7;77.3;68.3;58.5;51.5;44;35.9;27.8
PW545A;LAmax;D;2000;94.6;87.6;82.5;77.1;68.3;58.7;52.1;45;37.5;30
PW545A;LAmax;D;2500;96.4;89.3;84.3;78.9;70.1;60.6;53.9;46.8;39.3;31.8
PW545A;LAmax;D;3000;97.4;90.8;86.1;81;72.6;63.5;57.1;50.2;42.8;35.5
PW545A;LAmax;D;3500;99.7;93.2;88.5;83.4;75.1;66;59.6;52.8;45.6;38.3
PW545A;PNLTM;A;550;104.6;97.2;91.7;85.4;74.4;61.9;53.7;45.5;37.2;29.3
PW545A;PNLTM;A;750;106.3;98.8;93.3;86.9;76;63.6;55.3;47;38.6;30.7
PW545A;PNLTM;D;1750;110.6;103.3;97.9;91.6;80.4;67.2;60.2;52.6;44.5;36.9
PW545A;PNLTM;D;2000;113.4;106.1;100.7;94.5;83.3;70;61.5;53.8;46;38.7
PW545A;PNLTM;D;2500;115.1;107.8;102.4;96.2;85.1;71.8;63.4;55.8;48.2;41
PW545A;PNLTM;D;3000;115.2;108;102.8;96.9;86.3;75.8;67.8;60.6;53.8;47.3
PW545A;PNLTM;D;3500;119;111.5;106;99.5;87;75.8;68.3;61.5;54.7;48.3
PW545A;SEL;A;550;92.1;87.1;83.4;79.1;71.7;63.4;57.4;50.8;43.6;36.4
PW545A;SEL;A;750;93.6;88.6;84.8;80.5;73.2;64.9;58.9;52.4;45.3;38.1
PW545A;SEL;D;1750;94.8;90.3;86.9;83;76.3;68.7;63.2;57.2;50.6;44
PW545A;SEL;D;2000;95.9;91.1;87.5;83.6;77.1;69.8;64.7;59.1;53.1;47.1
PW545A;SEL;D;2500;98;93.2;89.6;85.7;79.2;71.9;66.8;61.2;55.2;49.2
PW545A;SEL;D;3000;98.7;94.4;91.2;87.6;81.5;74.6;69.7;64.3;58.5;52.6
PW545A;SEL;D;3500;101.1;96.8;93.6;90.1;84;77.2;72.3;67;61.3;55.5
PW610F;EPNL;A;79;83.1;78.1;74.7;70.9;64;56.5;50.5;43.2;31.8;20.9
PW610F;EPNL;A;112;83.1;78.2;74.8;70.9;64.1;56.5;50.4;43.1;31.6;20.7
PW610F;EPNL;A;160;83.2;78.5;75;71;64.4;56.7;50.5;43.1;31.5;20.6
PW610F;EPNL;A;208;83.5;78.9;75.4;71.2;64.7;57;50.8;43.2;31.7;20.8
PW610F;EPNL;A;262;84.1;79.5;76;71.7;65.3;57.5;51.3;43.7;32.2;21.3
PW610F;EPNL;A;328;85.2;80.6;76.9;72.6;66.2;58.4;52.2;44.5;33.1;22.3
PW610F;EPNL;A;404;86.9;82.1;78.4;74;67.5;59.8;53.6;45.9;34.7;24.1
PW610F;EPNL;D;489;86.4;81.9;78.4;74.5;68;59.8;53.7;45.7;33.9;13.4
PW610F;EPNL;D;587;90.7;86.3;82.5;78.5;71.6;62.9;56.3;48.5;37.9;18.1
PW610F;EPNL;D;689;93.8;89.5;85.7;81.6;74.6;65.7;58.9;51.3;41.5;22.9
PW610F;EPNL;D;807;95.8;91.6;88;84;77.1;68.2;61.7;54.5;45.2;28.6
PW610F;EPNL;D;910;96.1;92;88.7;85;78.5;69.9;64.1;57.3;47.9;33.5
PW610F;EPNL;D;935;96;91.9;88.7;85.1;78.7;70.2;64.6;57.9;48.5;34.7
PW610F;LAmax;A;79;77;69.5;64.6;59.8;52.4;44.4;38.6;32.1;24.5;16.3
PW610F;LAmax;A;112;77.3;69.8;64.9;59.9;52.4;44.3;38.5;32;24.5;16.2
PW610F;LAmax;A;160;77.9;70.4;65.4;60.3;52.5;44.4;38.5;32;24.5;16.2
PW610F;LAmax;A;208;78.5;71;66;60.8;52.9;44.6;38.7;32.1;24.6;16.3
PW610F;LAmax;A;262;79.2;71.8;66.8;61.5;53.5;45;39;32.4;24.8;16.6
PW610F;LAmax;A;328;80.1;72.9;67.9;62.7;54.5;45.8;39.7;32.9;25.2;17
PW610F;LAmax;A;404;81.2;74.3;69.5;64.3;56.1;47.1;40.7;33.8;26;17.7
PW610F;LAmax;D;489;83.7;76.9;72.1;66.9;58.4;48.9;42.1;34.6;26.1;17
PW610F;LAmax;D;587;86.2;79.1;74.2;68.9;60.4;50.9;44;36.4;27.8;18.7
PW610F;LAmax;D;689;88.3;81.2;76.2;70.9;62.3;52.9;46;38.3;29.6;20.4
PW610F;LAmax;D;807;90.3;83.3;78.3;73.1;64.6;55.2;48.3;40.5;31.8;22.6
